['./validate_dock_another_target_gB_dA/record_310.pdbqt', -6.49]
['./validate_dock_another_target_gB_dA/record_311.pdbqt', -6.31]
['./validate_dock_another_target_gB_dA/record_312.pdbqt', -6.43]
['./validate_dock_another_target_gB_dA/record_313.pdbqt', -6.07]
['./validate_dock_another_target_gB_dA/record_314.pdbqt', -5.88]
['./validate_dock_another_target_gB_dA/record_315.pdbqt', -6.3]
['./validate_dock_another_target_gB_dA/record_316.pdbqt', -6.25]
['./validate_dock_another_target_gB_dA/record_317.pdbqt', -6.93]
['./validate_dock_another_target_gB_dA/record_318.pdbqt', -5.73]
['./validate_dock_another_target_gB_dA/record_319.pdbqt', -5.87]
['./validate_dock_another_target_gB_dA/record_320.pdbqt', -7.03]
['./validate_dock_another_target_gB_dA/record_321.pdbqt', -5.99]
['./validate_dock_another_target_gB_dA/record_322.pdbqt', -7.48]
['./validate_dock_another_target_gB_dA/record_323.pdbqt', -7.07]
['./validate_dock_another_target_gB_dA/record_324.pdbqt', -7.1]
['./validate_dock_another_target_gB_dA/record_325.pdbqt', -7.02]
['./validate_dock_another_target_gB_dA/record_326.pdbqt', -6.44]
['./validate_dock_another_target_gB_dA/record_327.pdbqt', -6.78]
['./validate_dock_another_target_gB_dA/record_328.pdbqt', -6.35]
['./validate_dock_another_target_gB_dA/record_329.pdbqt', -7.49]
['./validate_dock_another_target_gB_dA/record_330.pdbqt', -7.69]
['./validate_dock_another_target_gB_dA/record_331.pdbqt', -7.87]
['./validate_dock_another_target_gB_dA/record_332.pdbqt', -7.69]
['./validate_dock_another_target_gB_dA/record_333.pdbqt', -7.23]
['./validate_dock_another_target_gB_dA/record_334.pdbqt', -7.56]
['./validate_dock_another_target_gB_dA/record_335.pdbqt', -7.65]
['./validate_dock_another_target_gB_dA/record_336.pdbqt', -7.46]
['./validate_dock_another_target_gB_dA/record_337.pdbqt', -7.46]
['./validate_dock_another_target_gB_dA/record_338.pdbqt', -6.69]
['./validate_dock_another_target_gB_dA/record_339.pdbqt', -7.34]
['./validate_dock_another_target_gB_dA/record_340.pdbqt', -7.45]
